  0.2448   0.3633   0.4542
  0.2498   0.3633   0.4643
  0.2472   0.3861   0.2725
  0.2498   0.3861   0.2685
  0.2384   0.3861   0.2952
  0.2334   0.3861   0.3179
  0.2300   0.3861   0.3406
  0.2276   0.3861   0.3633
  0.2315   0.3861   0.4315
  0.2398   0.3861   0.4542
  0.2498   0.3861   0.4729
  0.2498   0.4033   0.2725
  0.2498   0.4088   0.2746
  0.2424   0.4088   0.2952
  0.2377   0.4088   0.3179
  0.2342   0.4088   0.3406
  0.2307   0.4088   0.3633
  0.2313   0.4088   0.4542
  0.2498   0.3933   0.4769
  0.2445   0.4088   0.4769
  0.2498   0.4088   0.4828
  0.2471   0.4315   0.2952
  0.2498   0.4315   0.2864
  0.2432   0.4315   0.3179
  0.2401   0.4315   0.3406
  0.2365   0.4315   0.3633
  0.2315   0.4315   0.3861
  0.2498   0.4315   0.4948
  0.2498   0.4403   0.2952
  0.2498   0.4521   0.3179
  0.2498   0.4542   0.3234
  0.2479   0.4542   0.3406
  0.2448   0.4542   0.3633
  0.2398   0.4542   0.3861
  0.2313   0.4542   0.4088
  0.2497   0.4542   0.4769
  0.2498   0.4389   0.4996
  0.2498   0.4542   0.4996
  0.2498   0.4542   0.5083
  0.2498   0.4582   0.3406
  0.2498   0.4643   0.3633
  0.2498   0.4729   0.3861
  0.2498   0.4769   0.3933
  0.2445   0.4769   0.4088
  0.2497   0.4769   0.4542
  0.2496   0.4769   0.4769
  0.2497   0.4769   0.4996
  0.2498   0.4769   0.4997
  0.2498   0.4828   0.4088
  0.2498   0.4948   0.4315
  0.2498   0.4996   0.4542
  0.2498   0.4996   0.4389
  0.2497   0.4996   0.4769
  0.2498   0.4996   0.4770
  0.2498   0.4770   0.4996
  0.2498   0.5083   0.4542
  0.2498   0.4997   0.4769
  0.2725   0.2271   0.2271
  0.2725   0.2271   0.2271
  0.2725   0.2271   0.2271
  0.2725   0.2184   0.2498
  0.2725   0.2203   0.2725
  0.2646   0.2271   0.2952
  0.2725   0.2253   0.2952
  0.2725   0.2271   0.3026
  0.2725   0.2498   0.2184
  0.2725   0.2316   0.3179
  0.2538   0.2498   0.3406
  0.2725   0.2379   0.3406
  0.2624   0.2498   0.3633
  0.2725   0.2431   0.3633
  0.2685   0.2498   0.3861
  0.2725   0.2472   0.3861
  0.2725   0.2498   0.4033
  0.2725   0.2725   0.2203
  0.2509   0.2725   0.4088
  0.2725   0.2509   0.4088
  0.2560   0.2725   0.4315
  0.2725   0.2560   0.4315
  0.2637   0.2725   0.4542
  0.2725   0.2637   0.4542
  0.2725   0.2725   0.4681
  0.2646   0.2952   0.2271
  0.2725   0.2952   0.2253
  0.2544   0.2952   0.4542
  0.2725   0.2813   0.4769
  0.2658   0.2952   0.4769
  0.2725   0.2952   0.4857
  0.2725   0.3026   0.2271
  0.2725   0.3179   0.2316
  0.2505   0.3179   0.4542
  0.2617   0.3179   0.4769
  0.2725   0.3179   0.4934
  0.2538   0.3406   0.2498
  0.2725   0.3406   0.2379
  0.2593   0.3406   0.4769
  0.2725   0.3406   0.4985
  0.2624   0.3633   0.2498
  0.2725   0.3633   0.2431
  0.2565   0.3633   0.4769
  0.2725   0.3461   0.4996
  0.2706   0.3633   0.4996
  0.2725   0.3633   0.5022
  0.2685   0.3861   0.2498
  0.2725   0.3861   0.2472
  0.2520   0.3861   0.4769
  0.2675   0.3861   0.4996
  0.2725   0.3861   0.5063
  0.2725   0.4033   0.2498
  0.2509   0.4088   0.2725
  0.2725   0.4088   0.2509
  0.2626   0.4088   0.4996
  0.2725   0.4088   0.5115
  0.2560   0.4315   0.2725
  0.2725   0.4315   0.2560
  0.2540   0.4315   0.4996
  0.2725   0.4315   0.5178
  0.2637   0.4542   0.2725
  0.2725   0.4542   0.2637
  0.2544   0.4542   0.2952
  0.2505   0.4542   0.3179
  0.2694   0.4542   0.5223
  0.2725   0.4468   0.5223
  0.2725   0.4542   0.5241
  0.2725   0.4681   0.2725
  0.2725   0.4769   0.2813
  0.2658   0.4769   0.2952
  0.2617   0.4769   0.3179
  0.2593   0.4769   0.3406
  0.2565   0.4769   0.3633
  0.2520   0.4769   0.3861
  0.2725   0.4769   0.5223
  0.2725   0.4769   0.5291
  0.2725   0.4857   0.2952
  0.2725   0.4934   0.3179
  0.2725   0.4985   0.3406
  0.2725   0.4996   0.3461
  0.2706   0.4996   0.3633
  0.2675   0.4996   0.3861
  0.2626   0.4996   0.4088
  0.2540   0.4996   0.4315
  0.2724   0.4996   0.4996
  0.2725   0.4996   0.5223
  0.2725   0.4996   0.5310
  0.2725   0.5022   0.3633
  0.2725   0.5063   0.3861
  0.2725   0.5115   0.4088
  0.2725   0.5178   0.4315
  0.2694   0.5223   0.4542
  0.2725   0.5223   0.4468
  0.2725   0.5223   0.4769
  0.2725   0.5223   0.4996
  0.2725   0.5223   0.5223
  0.2725   0.5223   0.5223
  0.2725   0.5241   0.4542
  0.2725   0.5291   0.4769
  0.2725   0.5310   0.4996
  0.2725   0.5223   0.5223
  0.2729   0.2271   0.2271
  0.2878   0.2271   0.2498
  0.2952   0.2271   0.2646
  0.2952   0.2253   0.2725
  0.2952   0.2250   0.2952
  0.2952   0.2271   0.3179
  0.2952   0.2271   0.3179
  0.2952   0.2271   0.3180
  0.2878   0.2498   0.2271
  0.2952   0.2498   0.2319
  0.2952   0.2319   0.2498
  0.2952   0.2307   0.3406
  0.2952   0.2346   0.3633
  0.2952   0.2384   0.3861
  0.2746   0.2498   0.4088
  0.2952   0.2424   0.4088
  0.2864   0.2498   0.4315
  0.2952   0.2471   0.4315
  0.2952   0.2498   0.4403
  0.2952   0.2646   0.2271
  0.2952   0.2725   0.2253
  0.2952   0.2544   0.4542
  0.2813   0.2725   0.4769
  0.2952   0.2658   0.4769
  0.2952   0.2725   0.4857
  0.2952   0.2952   0.2250
  0.2864   0.2952   0.4996
  0.2952   0.2864   0.4996
  0.2952   0.2952   0.5063
  0.2952   0.3179   0.2271
  0.2952   0.3179   0.2271
  0.2771   0.3179   0.4996
  0.2952   0.3179   0.5177
  0.2952   0.3180   0.2271
  0.2952   0.3406   0.2307
  0.2732   0.3406   0.4996
  0.2952   0.3318   0.5223
  0.2925   0.3406   0.5223
  0.2952   0.3406   0.5250
  0.2952   0.3633   0.2346
  0.2886   0.3633   0.5223
  0.2952   0.3633   0.5297
  0.2952   0.3861   0.2384
  0.2855   0.3861   0.5223
  0.2952   0.3861   0.5337
  0.2746   0.4088   0.2498
  0.2952   0.4088   0.2424
  0.2819   0.4088   0.5223
  0.2952   0.4088   0.5375
  0.2864   0.4315   0.2498
  0.2952   0.4315   0.2471
  0.2769   0.4315   0.5223
  0.2952   0.4315   0.5414
  0.2952   0.4403   0.2498
  0.2952   0.4542   0.2544
  0.2952   0.4542   0.5450
  0.2952   0.4541   0.5450
  0.2952   0.4542   0.5450
  0.2813   0.4769   0.2725
  0.2952   0.4769   0.2658
  0.2924   0.4769   0.5450
  0.2952   0.4769   0.5471
  0.2952   0.4857   0.2725
  0.2864   0.4996   0.2952
  0.2952   0.4996   0.2864
  0.2771   0.4996   0.3179
  0.2732   0.4996   0.3406
  0.2921   0.4996   0.5450
  0.2952   0.4996   0.5468
  0.2952   0.5063   0.2952
  0.2952   0.5177   0.3179
  0.2952   0.5223   0.3318
  0.2925   0.5223   0.3406
  0.2886   0.5223   0.3633
  0.2855   0.5223   0.3861
  0.2819   0.5223   0.4088
  0.2769   0.5223   0.4315
  0.2952   0.5223   0.5402
  0.2952   0.5075   0.5450
  0.2952   0.5250   0.3406
  0.2952   0.5297   0.3633
  0.2952   0.5337   0.3861
  0.2952   0.5375   0.4088
  0.2952   0.5414   0.4315
  0.2952   0.5450   0.4542
  0.2952   0.5450   0.4541
  0.2924   0.5450   0.4769
  0.2921   0.5450   0.4996
  0.2952   0.5450   0.5075
  0.2952   0.5402   0.5223
  0.2952   0.5450   0.4542
  0.2952   0.5471   0.4769
  0.2952   0.5468   0.4996
  0.3026   0.2271   0.2725
  0.3179   0.2271   0.2952
  0.3179   0.2271   0.2952
  0.3179   0.2265   0.3179
  0.3179   0.2271   0.3322
  0.3179   0.2439   0.2498
  0.3179   0.2498   0.2439
  0.3179   0.2316   0.2725
  0.3179   0.2276   0.3406
  0.3179   0.2300   0.3633
  0.3179   0.2334   0.3861
  0.3179   0.2377   0.4088
  0.3179   0.2432   0.4315
  0.3179   0.2498   0.4521
  0.3026   0.2725   0.2271
  0.3179   0.2725   0.2316
  0.3179   0.2505   0.4542
  0.3179   0.2617   0.4769
  0.3179   0.2725   0.4934
  0.3179   0.2952   0.2271
  0.3179   0.2952   0.2271
  0.3179   0.2771   0.4996
  0.3179   0.2952   0.5177
  0.3179   0.3179   0.2265
  0.3179   0.3014   0.5223
  0.3014   0.3179   0.5223
  0.3179   0.3179   0.5331
  0.3179   0.3322   0.2271
  0.3179   0.3406   0.2276
  0.3179   0.3406   0.5443
  0.3179   0.3633   0.2300
  0.3179   0.3427   0.5450
  0.3105   0.3633   0.5450
  0.3179   0.3633   0.5516
  0.3179   0.3861   0.2334
  0.3058   0.3861   0.5450
  0.3179   0.3861   0.5571
  0.3179   0.4088   0.2377
  0.3023   0.4088   0.5450
  0.3179   0.4088   0.5614
  0.3179   0.4315   0.2432
  0.2988   0.4315   0.5450
  0.3179   0.4315   0.5648
  0.3179   0.4521   0.2498
  0.3179   0.4542   0.2505
  0.3179   0.4542   0.5673
  0.3179   0.4769   0.2617
  0.3179   0.4626   0.5677
  0.3173   0.4769   0.5677
  0.3179   0.4769   0.5684
  0.3179   0.4934   0.2725
  0.3179   0.4996   0.2771
  0.3179   0.4996   0.5677
  0.3179   0.4996   0.5677
  0.3179   0.5177   0.2952
  0.3014   0.5223   0.3179
  0.3179   0.5223   0.3014
  0.2994   0.5223   0.5450
  0.3179   0.5223   0.5632
  0.3179   0.4997   0.5677
  0.3179   0.5331   0.3179
  0.3179   0.5443   0.3406
  0.3105   0.5450   0.3633
  0.3179   0.5450   0.3427
  0.3058   0.5450   0.3861
  0.3023   0.5450   0.4088
  0.2988   0.5450   0.4315
  0.2994   0.5450   0.5223
  0.3127   0.5450   0.5450
  0.3179   0.5450   0.5510
  0.3179   0.5516   0.3633
  0.3179   0.5571   0.3861
  0.3179   0.5614   0.4088
  0.3179   0.5648   0.4315
  0.3179   0.5673   0.4542
  0.3173   0.5677   0.4769
  0.3179   0.5677   0.4626
  0.3179   0.5677   0.4996
  0.3179   0.5677   0.4997
  0.3179   0.5632   0.5223
  0.3179   0.5510   0.5450
  0.3179   0.5684   0.4769
  0.3179   0.5677   0.4996
  0.3180   0.2271   0.2952
  0.3322   0.2271   0.3179
  0.3406   0.2271   0.3316
  0.3406   0.2268   0.3406
  0.3316   0.2271   0.3406
  0.3406   0.2271   0.3493
  0.3334   0.2498   0.2498
  0.3406   0.2498   0.2538
  0.3406   0.2379   0.2725
  0.3406   0.2307   0.2952
  0.3406   0.2276   0.3179
  0.3406   0.2276   0.3633
  0.3406   0.2300   0.3861
  0.3406   0.2342   0.4088
  0.3406   0.2401   0.4315
  0.3234   0.2498   0.4542
  0.3406   0.2479   0.4542
  0.3406   0.2498   0.4582
  0.3406   0.2538   0.2498
  0.3406   0.2725   0.2379
  0.3406   0.2593   0.4769
  0.3406   0.2725   0.4985
  0.3180   0.2952   0.2271
  0.3406   0.2952   0.2307
  0.3406   0.2732   0.4996
  0.3318   0.2952   0.5223
  0.3406   0.2925   0.5223
  0.3406   0.2952   0.5250
  0.3322   0.3179   0.2271
  0.3406   0.3179   0.2276
  0.3406   0.3179   0.5443
  0.3316   0.3406   0.2271
  0.3406   0.3406   0.2268
  0.3406   0.3316   0.2271
  0.3406   0.3190   0.5450
  0.3190   0.3406   0.5450
  0.3406   0.3406   0.5582
  0.3406   0.3493   0.2271
  0.3406   0.3633   0.2276
  0.3380   0.3633   0.5677
  0.3406   0.3593   0.5677
  0.3406   0.3633   0.5697
  0.3406   0.3861   0.2300
  0.3293   0.3861   0.5677
  0.3406   0.3861   0.5774
  0.3406   0.4088   0.2342
  0.3242   0.4088   0.5677
  0.3406   0.4088   0.5833
  0.3406   0.4315   0.2401
  0.3209   0.4315   0.5677
  0.3406   0.4315   0.5875
  0.3234   0.4542   0.2498
  0.3406   0.4542   0.2479
  0.3184   0.4542   0.5677
  0.3406   0.4542   0.5899
  0.3406   0.4582   0.2498
  0.3406   0.4769   0.2593
  0.3404   0.4769   0.5904
  0.3406   0.4682   0.5904
  0.3406   0.4769   0.5907
  0.3406   0.4985   0.2725
  0.3406   0.4996   0.2732
  0.3406   0.4996   0.5900
  0.3406   0.4859   0.5904
  0.3318   0.5223   0.2952
  0.3406   0.5223   0.2925
  0.3224   0.5223   0.5677
  0.3406   0.5223   0.5868
  0.3406   0.5250   0.2952
  0.3406   0.5443   0.3179
  0.3190   0.5450   0.3406
  0.3406   0.5450   0.3190
  0.3307   0.5450   0.5677
  0.3406   0.5450   0.5797
  0.3406   0.5582   0.3406
  0.3380   0.5677   0.3633
  0.3406   0.5677   0.3593
  0.3293   0.5677   0.3861
  0.3242   0.5677   0.4088
  0.3209   0.5677   0.4315
  0.3184   0.5677   0.4542
  0.3224   0.5677   0.5223
  0.3307   0.5677   0.5450
  0.3406   0.5677   0.5638
  0.3406   0.5638   0.5677
  0.3406   0.5697   0.3633
  0.3406   0.5774   0.3861
  0.3406   0.5833   0.4088
  0.3406   0.5875   0.4315
  0.3406   0.5899   0.4542
  0.3404   0.5904   0.4769
  0.3406   0.5904   0.4682
  0.3406   0.5904   0.4859
  0.3406   0.5900   0.4996
  0.3406   0.5868   0.5223
  0.3406   0.5797   0.5450
  0.3406   0.5907   0.4769
  0.3493   0.2271   0.3406
  0.3633   0.2268   0.3633
  0.3633   0.2271   0.3547
  0.3547   0.2271   0.3633
  0.3633   0.2271   0.3724
  0.3633   0.2431   0.2725
  0.3633   0.2498   0.2624
  0.3633   0.2346   0.2952
  0.3633   0.2300   0.3179
  0.3633   0.2276   0.3406
  0.3633   0.2276   0.3861
  0.3633   0.2307   0.4088
  0.3633   0.2365   0.4315
  0.3633   0.2448   0.4542
  0.3633   0.2498   0.4643
  0.3633   0.2624   0.2498
  0.3633   0.2725   0.2431
  0.3633   0.2565   0.4769
  0.3461   0.2725   0.4996
  0.3633   0.2706   0.4996
  0.3633   0.2725   0.5022
  0.3633   0.2952   0.2346
  0.3633   0.2886   0.5223
  0.3633   0.2952   0.5297
  0.3633   0.3179   0.2300
  0.3633   0.3105   0.5450
  0.3427   0.3179   0.5450
  0.3633   0.3179   0.5516
  0.3493   0.3406   0.2271
  0.3633   0.3406   0.2276
  0.3593   0.3406   0.5677
  0.3633   0.3380   0.5677
  0.3633   0.3406   0.5697
  0.3633   0.3633   0.2268
  0.3547   0.3633   0.2271
  0.3633   0.3547   0.2271
  0.3633   0.3633   0.5838
  0.3633   0.3724   0.2271
  0.3633   0.3861   0.2276
  0.3633   0.3759   0.5904
  0.3566   0.3861   0.5904
  0.3633   0.3861   0.5955
  0.3633   0.4088   0.2307
  0.3481   0.4088   0.5904
  0.3633   0.4088   0.6037
  0.3633   0.4315   0.2365
  0.3436   0.4315   0.5904
  0.3633   0.4315   0.6095
  0.3633   0.4542   0.2448
  0.3412   0.4542   0.5904
  0.3633   0.4542   0.6127
  0.3633   0.4643   0.2498
  0.3633   0.4769   0.2565
  0.3631   0.4769   0.6131
  0.3633   0.4679   0.6131
  0.3633   0.4769   0.6134
  0.3461   0.4996   0.2725
  0.3633   0.4996   0.2706
  0.3411   0.4996   0.5904
  0.3633   0.4996   0.6126
  0.3633   0.4856   0.6131
  0.3633   0.5022   0.2725
  0.3633   0.5223   0.2886
  0.3443   0.5223   0.5904
  0.3633   0.5223   0.6102
  0.3633   0.5297   0.2952
  0.3427   0.5450   0.3179
  0.3633   0.5450   0.3105
  0.3500   0.5450   0.5904
  0.3633   0.5450   0.6057
  0.3633   0.5516   0.3179
  0.3593   0.5677   0.3406
  0.3633   0.5677   0.3380
  0.3428   0.5677   0.5677
  0.3583   0.5677   0.5904
  0.3633   0.5677   0.5972
  0.3633   0.5697   0.3406
  0.3633   0.5838   0.3633
  0.3566   0.5904   0.3861
  0.3633   0.5904   0.3759
  0.3481   0.5904   0.4088
  0.3436   0.5904   0.4315
  0.3412   0.5904   0.4542
  0.3411   0.5904   0.4996
  0.3443   0.5904   0.5223
  0.3500   0.5904   0.5450
  0.3583   0.5904   0.5677
  0.3633   0.5904   0.5779
  0.3633   0.5779   0.5904
  0.3633   0.5955   0.3861
  0.3633   0.6037   0.4088
  0.3633   0.6095   0.4315
  0.3633   0.6127   0.4542
  0.3631   0.6131   0.4769
  0.3633   0.6131   0.4679
  0.3633   0.6131   0.4856
  0.3633   0.6126   0.4996
  0.3633   0.6102   0.5223
  0.3633   0.6057   0.5450
  0.3633   0.5972   0.5677
  0.3633   0.6134   0.4769
  0.3724   0.2271   0.3633
  0.3861   0.2271   0.3717
  0.3861   0.2264   0.3861
  0.3717   0.2271   0.3861
  0.3860   0.2271   0.4088
  0.3861   0.2271   0.4088
  0.3861   0.2271   0.4088
  0.3861   0.2472   0.2725
  0.3861   0.2498   0.2685
  0.3861   0.2384   0.2952
  0.3861   0.2334   0.3179
  0.3861   0.2300   0.3406
  0.3861   0.2276   0.3633
  0.3861   0.2315   0.4315
  0.3861   0.2398   0.4542
  0.3861   0.2498   0.4729
  0.3861   0.2685   0.2498
  0.3861   0.2725   0.2472
  0.3861   0.2520   0.4769
  0.3861   0.2675   0.4996
  0.3861   0.2725   0.5063
  0.3861   0.2952   0.2384
  0.3861   0.2855   0.5223
  0.3861   0.2952   0.5337
  0.3861   0.3179   0.2334
  0.3861   0.3058   0.5450
  0.3861   0.3179   0.5571
  0.3861   0.3406   0.2300
  0.3861   0.3293   0.5677
  0.3861   0.3406   0.5774
  0.3724   0.3633   0.2271
  0.3861   0.3633   0.2276
  0.3861   0.3566   0.5904
  0.3759   0.3633   0.5904
  0.3861   0.3633   0.5955
  0.3717   0.3861   0.2271
  0.3861   0.3861   0.2264
  0.3861   0.3717   0.2271
  0.3861   0.3861   0.6110
  0.3860   0.4088   0.2271
  0.3861   0.4088   0.2271
  0.3861   0.3900   0.6131
  0.3741   0.4088   0.6131
  0.3861   0.4088   0.6231
  0.3861   0.4088   0.2271
  0.3861   0.4315   0.2315
  0.3669   0.4315   0.6131
  0.3861   0.4315   0.6314
  0.3861   0.4542   0.2398
  0.3638   0.4542   0.6131
  0.3861   0.4541   0.6359
  0.3860   0.4542   0.6359
  0.3861   0.4542   0.6359
  0.3861   0.4729   0.2498
  0.3861   0.4769   0.2520
  0.3854   0.4769   0.6359
  0.3861   0.4769   0.6365
  0.3861   0.4996   0.2675
  0.3639   0.4996   0.6131
  0.3861   0.4996   0.6354
  0.3861   0.4912   0.6359
  0.3861   0.5063   0.2725
  0.3861   0.5223   0.2855
  0.3663   0.5223   0.6131
  0.3861   0.5223   0.6329
  0.3861   0.5337   0.2952
  0.3861   0.5450   0.3058
  0.3704   0.5450   0.6131
  0.3861   0.5450   0.6295
  0.3861   0.5571   0.3179
  0.3861   0.5677   0.3293
  0.3764   0.5677   0.6131
  0.3861   0.5677   0.6245
  0.3861   0.5774   0.3406
  0.3759   0.5904   0.3633
  0.3861   0.5904   0.3566
  0.3700   0.5904   0.5904
  0.3841   0.5904   0.6131
  0.3861   0.5904   0.6158
  0.3861   0.5955   0.3633
  0.3861   0.6110   0.3861
  0.3741   0.6131   0.4088
  0.3861   0.6131   0.3900
  0.3669   0.6131   0.4315
  0.3638   0.6131   0.4542
  0.3639   0.6131   0.4996
  0.3663   0.6131   0.5223
  0.3704   0.6131   0.5450
  0.3764   0.6131   0.5677
  0.3841   0.6131   0.5904
  0.3861   0.6131   0.5945
  0.3861   0.5945   0.6131
  0.3861   0.6231   0.4088
  0.3861   0.6314   0.4315
  0.3861   0.6359   0.4541
  0.3860   0.6359   0.4542
  0.3854   0.6359   0.4769
  0.3861   0.6359   0.4912
  0.3861   0.6354   0.4996
  0.3861   0.6329   0.5223
  0.3861   0.6295   0.5450
  0.3861   0.6245   0.5677
  0.3861   0.6158   0.5904
  0.3861   0.6359   0.4542
  0.3861   0.6365   0.4769
  0.4088   0.2271   0.3861
  0.4088   0.2271   0.3860
  0.4088   0.2243   0.4088
  0.4013   0.2271   0.4315
  0.4088   0.2240   0.4315
  0.4088   0.2271   0.4393
  0.4033   0.2498   0.2725
  0.4088   0.2498   0.2746
  0.4088   0.2424   0.2952
  0.4088   0.2377   0.3179
  0.4088   0.2342   0.3406
  0.4088   0.2307   0.3633
  0.4088   0.2313   0.4542
  0.3933   0.2498   0.4769
  0.4088   0.2445   0.4769
  0.4088   0.2498   0.4828
  0.4033   0.2725   0.2498
  0.4088   0.2725   0.2509
  0.4088   0.2509   0.2725
  0.4088   0.2626   0.4996
  0.4088   0.2725   0.5115
  0.4088   0.2746   0.2498
  0.4088   0.2952   0.2424
  0.4088   0.2819   0.5223
  0.4088   0.2952   0.5375
  0.4088   0.3179   0.2377
  0.4088   0.3023   0.5450
  0.4088   0.3179   0.5614
  0.4088   0.3406   0.2342
  0.4088   0.3242   0.5677
  0.4088   0.3406   0.5833
  0.4088   0.3633   0.2307
  0.4088   0.3481   0.5904
  0.4088   0.3633   0.6037
  0.4088   0.3860   0.2271
  0.4088   0.3861   0.2271
  0.4088   0.3741   0.6131
  0.3900   0.3861   0.6131
  0.4088   0.3861   0.6231
  0.4088   0.4088   0.2243
  0.4028   0.4088   0.6359
  0.4088   0.4028   0.6359
  0.4088   0.4088   0.6411
  0.4013   0.4315   0.2271
  0.4088   0.4315   0.2240
  0.3906   0.4315   0.6359
  0.4088   0.4315   0.6543
  0.4088   0.4393   0.2271
  0.4088   0.4542   0.2313
  0.4069   0.4542   0.6586
  0.4088   0.4463   0.6586
  0.4088   0.4542   0.6617
  0.3933   0.4769   0.2498
  0.4088   0.4769   0.2445
  0.4067   0.4769   0.6586
  0.4088   0.4769   0.6613
  0.4088   0.4828   0.2498
  0.4088   0.4996   0.2626
  0.3865   0.4996   0.6359
  0.4088   0.4996   0.6586
  0.4088   0.4996   0.6586
  0.4088   0.5115   0.2725
  0.4088   0.5223   0.2819
  0.3890   0.5223   0.6359
  0.4088   0.5223   0.6549
  0.4088   0.4997   0.6586
  0.4088   0.5375   0.2952
  0.4088   0.5450   0.3023
  0.3924   0.5450   0.6359
  0.4088   0.5450   0.6515
  0.4088   0.5614   0.3179
  0.4088   0.5677   0.3242
  0.3967   0.5677   0.6359
  0.4088   0.5677   0.6479
  0.4088   0.5833   0.3406
  0.4088   0.5904   0.3481
  0.4022   0.5904   0.6359
  0.4088   0.5904   0.6432
  0.4088   0.6037   0.3633
  0.3900   0.6131   0.3861
  0.4088   0.6131   0.3741
  0.3956   0.6131   0.6131
  0.4088   0.6131   0.6348
  0.4088   0.6111   0.6359
  0.4088   0.6231   0.3861
  0.4028   0.6359   0.4088
  0.4088   0.6359   0.4028
  0.3906   0.6359   0.4315
  0.3865   0.6359   0.4996
  0.3890   0.6359   0.5223
  0.3924   0.6359   0.5450
  0.3967   0.6359   0.5677
  0.4022   0.6359   0.5904
  0.4088   0.6359   0.6111
  0.4088   0.6348   0.6131
  0.4088   0.6411   0.4088
  0.4088   0.6543   0.4315
  0.4069   0.6586   0.4542
  0.4088   0.6586   0.4463
  0.4067   0.6586   0.4769
  0.4088   0.6586   0.4996
  0.4088   0.6586   0.4997
